40.275,-122.480847,37.665543,7224,0,0.424,117.9
41.275,-122.480847,37.665543,7224,0,0.424,117.9
42.275,-122.480847,37.665543,7224,0,0.424,117.9
43.275,-122.480847,37.665543,7224,0,0.424,117.9
44.2667,-122.480847,37.665543,7224,0,0.424,117.9
45.275,-122.480847,37.665543,7224,0,0.424,117.9
46.275,-122.480847,37.665543,7224,0,0.424,117.9
47.2667,-122.480847,37.665543,7224,0,0.424,117.9
48.2667,-122.480847,37.665543,7224,0,0.424,117.9
49.2833,-122.480847,37.665543,7224,0,0.424,117.9
50.275,-122.480847,37.665543,7224,0,0.424,117.9
51.2667,-122.480847,37.665543,7224,0,0.424,117.9
52.275,-122.480847,37.665543,7224,0,0.424,117.9
53.275,-122.480847,37.665543,7224,0,0.424,117.9
54.275,-122.480847,37.665543,7224,0,0.424,117.9
55.2667,-122.480847,37.665543,7224,0,0.424,117.9
56.2667,-122.480847,37.665543,7224,0,0.424,117.9
57.2667,-122.480847,37.665543,7224,0,0.424,117.9
58.275,-122.480847,37.665543,7224,0,0.424,117.9
59.2667,-122.480847,37.665543,7224,0,0.424,117.9
60.275,-122.480847,37.665543,7224,0,0.424,117.9
61.275,-122.480847,37.665543,7224,0,0.424,117.9
62.275,-122.480847,37.665543,7224,0,0.424,117.9
63.275,-122.480847,37.665543,7224,0,0.424,117.9
64.275,-122.480847,37.665543,7224,0,0.424,117.9
65.2667,-122.480847,37.665543,7224,0,0.424,117.9
66.2667,-122.480847,37.665543,7224,0,0.424,117.9
67.2667,-122.480847,37.665543,7224,0,0.424,117.9
68.2667,-122.480847,37.665543,7224,0,0.424,117.9
69.275,-122.480847,37.665543,7224,0,0.424,117.9
70.275,-122.480847,37.665543,7224,0,0.424,117.9
71.275,-122.480847,37.665543,7224,0,0.424,117.9
72.275,-122.480847,37.665543,7224,0,0.424,117.9
73.2667,-122.480847,37.665543,7224,0,0.424,117.9
74.2667,-122.480847,37.665543,7224,0,0.424,117.9
75.2667,-122.480847,37.665543,7224,0,0.424,117.9
76.2667,-122.480847,37.665543,7224,0,0.424,117.9
77.2833,-122.480847,37.665543,7224,0,0.424,117.9
78.2833,-122.480847,37.665543,7224,0,0.424,117.9
79.275,-122.480847,37.665543,7224,0,0.424,117.9
80.2833,-122.480847,37.665543,7224,0,0.424,117.9
81.2917,-122.480847,37.665543,7224,0,0.424,117.9
82.2583,-122.480847,37.665543,7224,0,0.424,117.9
83.2583,-122.480847,37.665543,7224,0,0.424,117.9
84.2583,-122.480847,37.665543,7224,0,0.424,117.9
85.2583,-122.480847,37.665543,7224,0,0.424,117.9
86.2667,-122.473759,37.661279,7050.896596,-0.15812,-7.74563,117.139015
87.2833,-122.471967,37.660554,6872.545051,0.122489,-6.722003,117.183397
88.2583,-122.470353,37.6599,6719.405713,0.265375,-8.354619,117.310739
89.275,-122.468574,37.659179,6550.117118,-0.203288,-8.630764,117.294306
90.2667,-122.46686,37.658485,6385.05883,0.839236,-8.200446,117.319017
91.275,-122.465156,37.657793,6220.358163,-0.552483,-8.476693,116.882363
92.275,-122.463458,37.657105,6056.906647,0.017131,-9.598745,116.626341
93.2667,-122.461767,37.656419,5892.356118,-0.18881,-8.74032,116.821302
94.2583,-122.460081,37.655736,5728.201718,-0.091928,-9.280731,116.767288
95.2583,-122.458402,37.655056,5562.923808,-0.245453,-7.005952,117.061287
96.2583,-122.456783,37.654401,5406.736322,0.125303,-9.191484,117.002534
97.2667,-122.455061,37.653702,5239.138477,-0.213677,-8.628249,116.541892
98.2583,-122.453456,37.65305,5082.78798,0.077487,-8.464748,115.996775
99.2667,-122.451747,37.652355,4916.234052,-0.907306,-8.298547,115.848246
100.275,-122.450151,37.651711,4762.01793,-0.387377,-8.759397,117.617374
101.258,-122.448399,37.651004,4591.318709,0.319317,-8.20954,117.825216
102.267,-122.446817,37.650364,4437.924016,0.307998,-9.443128,117.480565
103.258,-122.445296,37.649747,4288.859702,0.006391,-7.065436,117.112336
104.258,-122.443619,37.649067,4127.392504,0.172447,-8.28965,116.975787
105.267,-122.441949,37.64839,3967.784602,-0.322105,-10.000994,116.840727
106.258,-122.440447,37.647781,3822.50521,0.43401,-9.422669,116.581111
107.267,-122.438738,37.647087,3655.319963,-0.624786,-8.617798,116.660942
108.258,-122.437194,37.646461,3503.835872,0.438542,-8.212262,116.158978
109.267,-122.435553,37.645793,3341.617208,0.396835,-7.049492,115.659514
110.258,-122.43397,37.645149,3186.347732,-0.5526,-8.002244,115.296899
111.267,-122.43234,37.644489,3026.846734,0.695228,-8.151569,116.057427
112.267,-122.430873,37.643893,2884.280764,-0.141284,-9.884741,115.942611
113.267,-122.429254,37.643236,2724.430279,0.534931,-7.937059,115.443147
114.275,-122.427692,37.642602,2571.432714,-0.486556,-7.723034,115.713213
115.275,-122.426185,37.641992,2424.090434,0.25698,-8.497496,116.720529
116.258,-122.424581,37.641341,2266.52294,0.324079,-8.080372,116.219193
117.258,-122.423034,37.640712,2114.146866,-0.133748,-6.457775,115.341336
118.275,-122.421442,37.640064,1959.197464,-0.301868,-7.370287,115.583262
119.258,-122.420009,37.639483,1819.176522,-0.00114,-6.842049,116.006856
120.267,-122.418428,37.638841,1665.453762,0.084248,-7.230542,116.101331
121.267,-122.416903,37.638222,1517.977175,-0.007315,-7.750465,115.774097
122.267,-122.415386,37.637605,1370.467199,-0.299442,-6.735384,115.65812
123.267,-122.413874,37.63699,1223.502934,0.028451,-9.984847,115.745929
124.275,-122.412371,37.636379,1069.617878,-0.051784,-7.398882,115.766352
125.258,-122.410921,37.635789,923.97683,0.057302,-3.403102,115.84968
126.267,-122.409326,37.635141,779.401139,0.11527,-1.678321,115.943172
127.258,-122.407838,37.634536,658.477651,0.080768,0.196569,116.04781
128.258,-122.406412,37.633956,553.777253,0.046826,0.693854,116.126507
129.267,-122.40495,37.633361,456.003915,0.188406,2.444334,116.087562
130.258,-122.403553,37.632791,372.412533,0.164527,3.619853,115.852617
131.292,-122.402128,37.63221,296.35506,-0.065473,5.38863,115.814559
132.267,-122.400723,37.631637,230.564172,0.211098,6.498497,115.8845
133.267,-122.399298,37.631055,172.645656,-0.244973,7.751644,115.888831
134.275,-122.397901,37.630484,123.72547,-0.010251,9.269123,115.956149
135.258,-122.396666,37.629979,86.110938,-0.110152,10.884337,116.07662
136.258,-122.395378,37.62945,53.167652,-0.239035,15.560271,115.613943
137.275,-122.394132,37.628939,31.073329,-0.184751,15.367162,116.022497
138.267,-122.392887,37.628426,15.384211,-0.412352,16.327159,115.719961
139.267,-122.391875,37.628009,7.443728,0.298727,-1.401367,116.142285
140.267,-122.390615,37.627489,6.707328,0.094836,-0.485996,115.91275
141.258,-122.38949,37.627024,6.410717,-0.103368,3.621458,115.764043
142.267,-122.388456,37.626597,6.487981,-0.004869,1.386599,115.634966
143.267,-122.387329,37.62613,6.470653,-0.054802,1.323048,116.020462
144.283,-122.386326,37.625715,6.432468,0.018567,1.743142,115.822673
145.258,-122.385372,37.625319,6.418878,-0.010767,1.786629,115.269537
146.267,-122.384362,37.6249,6.433922,-0.007715,1.608787,115.70977
147.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
148.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
149.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
150.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
151.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
152.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
153.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
154.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
155.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
156.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
157.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
158.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
159.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
160.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
161.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
162.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
163.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
164.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
165.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
166.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
167.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
168.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
169.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
170.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
171.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
172.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
173.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
174.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
175.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
176.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
177.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
178.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
179.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
180.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
181.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
182.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
183.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
184.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
185.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
186.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
187.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
188.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
189.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
190.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
191.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
192.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
193.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
194.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
195.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
196.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
197.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
198.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
199.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
200.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
201.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
202.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
203.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
204.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
205.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
206.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
207.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
208.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
209.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
210.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
211.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
212.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
213.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
214.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
215.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
216.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
217.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
218.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
219.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
220.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
221.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
222.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
223.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
224.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
225.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
226.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
227.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
228.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
229.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
230.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
231.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
232.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
233.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
234.258,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
235.267,-122.384016,37.624756,6.438818,-0.033431,1.387652,115.813644
